LogID,Timestamp,Approach,ServerID,ResponseTime,Utilization,TaskLoad,TotalTasks,AlgorithmUsed,SimulationID
1761249332564084,1761249332.564084,Hybrid,Server-13,0.9023851604804993,19.11,19.11,1,RR,
1761249332625191,1761249332.6251915,Hybrid,Server-25,0.6868290622496507,31.692574859564786,20.78,2,ACO,
1761249332686913,1761249332.6869133,Hybrid,Server-14,0.6100100392841692,13.262516965275575,11.72,2,RR,
1761249332745524,1761249332.7455237,Hybrid,Server-13,0.7471491009719533,18.502394747641443,6.7,2,ACO,
1761249332806710,1761249332.80671,Hybrid,Server-15,0.7357533560310969,10.74,10.74,1,RR,
1761249332865198,1761249332.8651977,Hybrid,Server-16,0.9205836251361524,23.15,23.15,1,RR,
1761249333090162,1761249333.090162,Hybrid,Server-17,0.7009331649395366,10.08,10.08,1,RR,
1761249333151933,1761249333.1519334,Hybrid,Server-18,0.8491879258199042,29.78953569235131,23.89,2,RR,
1761249333210940,1761249333.2109404,Hybrid,Server-19,0.9546710995349683,34.15812454028985,16.72,2,RR,
1761249333270465,1761249333.2704654,Hybrid,Server-19,0.8870388164399521,35.46884144721852,8.64,3,ACO,
1761249333332664,1761249333.3326643,Hybrid,Server-15,0.6887702520605853,15.651256417644955,13.34,2,ACO,
1761249333392704,1761249333.392704,Hybrid,Server-20,1.0900438135863848,26.810000000000002,26.81,1,RR,
1761249333613949,1761249333.6139488,Hybrid,Server-13,0.7383525988941013,30.92049359169493,16.94,3,ACO,
1761249333677654,1761249333.6776536,Hybrid,Server-11,0.8143392645244201,28.977488778976106,17.55,2,ACO,
1761249333741041,1761249333.7410414,Hybrid,Server-11,1.4518606584269371,0.0,99.23,3,ACO,
1761249333802847,1761249333.8028467,Hybrid,Server-21,0.626607587870443,15.909999999999998,15.91,1,ACO,
1761249333856138,1761249333.856138,Hybrid,Server-23,1.080976214002958,61.0,61.0,1,ACO,
1761249333906180,1761249333.9061797,Hybrid,Server-21,1.4648734344231493,89.0564201404967,80.97,2,RR,
1761249334121233,1761249334.1212335,Hybrid,Server-10,1.0438190206915507,58.04882089620567,49.53,2,ACO,
1761249334185672,1761249334.1856723,Hybrid,Server-22,0.9672164572694452,53.94584436276413,43.26,3,RR,
1761249334241721,1761249334.2417214,Hybrid,Server-23,1.083797558735725,32.90602412884192,18.6,2,RR,
1761249334301337,1761249334.301337,Hybrid,Server-24,1.0570270056061803,50.55678849354979,10.81,3,RR,
1761249334356055,1761249334.3560548,Hybrid,Server-25,0.8169756952349885,24.505115025311206,9.32,3,RR,
1761249334413572,1761249334.4135716,Hybrid,Server-25,0.8098648730909348,39.98928577877825,21.99,4,ACO,
1761249334614292,1761249334.614292,Hybrid,Server-1,0.9769753870796543,23.990926928092485,13.02,2,RR,
1761249334675167,1761249334.675167,Hybrid,Server-2,1.0445008669797198,25.400594145654466,20.01,2,RR,
1761249334733381,1761249334.733381,Hybrid,Server-10,0.9333333976819796,29.461976662967615,10.44,3,ACO,
1761249334794004,1761249334.7940042,Hybrid,Server-3,1.4560076450791328,46.37064067054093,30.1,2,RR,
1761249334849323,1761249334.8493226,Hybrid,Server-20,0.8477289684688685,20.980932953029615,14.16,2,ACO,
1761249334911785,1761249334.9117851,Hybrid,Server-21,1.2709043301625165,41.60633158558949,6.16,3,ACO,
1761249334967505,1761249334.9675047,Hybrid,Server-4,1.3646826344085412,71.10888493756087,22.34,3,RR,
1761249335239604,1761249335.239604,Hybrid,Server-5,1.7243037130893568,82.14557746799612,52.55,2,RR,
1761249335302232,1761249335.3022323,Hybrid,Server-16,0.7100216528346616,10.216345583312748,5.11,2,ACO,
1761249335362914,1761249335.362914,Hybrid,Server-6,0.8417832197786288,56.67316516669651,54.07,2,ACO,
1761249335422989,1761249335.422989,Hybrid,Server-6,1.1645759487687164,59.16577847978978,23.16,3,RR,
1761249335480150,1761249335.4801495,Hybrid,Server-15,0.6558859894687425,17.294665591320253,8.29,3,ACO,
1761249335700084,1761249335.7000837,Hybrid,Server-7,1.953396172485822,84.01064618235424,48.84,2,RR,
1761249335756709,1761249335.756709,Hybrid,Server-16,0.7543581305470455,39.49491529017799,31.09,3,ACO,
1761249335818931,1761249335.818931,Hybrid,Server-17,0.6855801086506839,17.71445212993117,10.84,2,ACO,
1761249335880965,1761249335.8809652,Hybrid,Server-8,1.118094413569229,69.95300657437654,56.94,3,RR,
1761249335940423,1761249335.9404228,Hybrid,Server-9,0.663013728074804,24.485901763002516,11.51,3,ACO,
1761249335997597,1761249335.9975972,Hybrid,Server-13,0.8245396013543594,67.15039180019002,44.41,4,ACO,
1761249336214478,1761249336.2144783,Hybrid,Server-9,0.8155921783467368,40.005961976759224,21.44,4,RR,
1761249336272110,1761249336.2721097,Hybrid,Server-14,0.6662647429458327,30.841533521356684,23.33,3,ACO,
1761249336329954,1761249336.3299541,Hybrid,Server-11,1.2310368150782673,16.75,16.75,4,ACO,
1761249336390855,1761249336.3908553,Hybrid,Server-10,0.968561986514023,34.61095658522667,10.86,4,RR,
1761249336450739,1761249336.4507394,Hybrid,Server-3,1.2930619068693738,43.60446971668489,11.66,3,ACO,
1761249336507261,1761249336.5072606,Hybrid,Server-11,1.2077083592694875,29.375906427283038,17.78,5,RR,
1761249336716202,1761249336.7162025,Hybrid,Server-17,0.634445527355878,15.018588388117163,5.74,3,ACO,
1761249336778143,1761249336.7781432,Hybrid,Server-24,1.0309129600954927,51.852643941903445,8.81,4,ACO,
1761249336840161,1761249336.8401608,Hybrid,Server-11,1.1323231892204628,32.60957611993645,10.59,6,ACO,
1761249336901288,1761249336.9012883,Hybrid,Server-15,0.653904847747766,24.389621841304383,9.59,4,ACO,
1761249336959110,1761249336.9591105,Hybrid,Server-12,1.1262305879387962,45.30824354963796,20.0,3,RR,
1761249337010751,1761249337.0107515,Hybrid,Server-8,1.056230585379728,44.76727946129452,17.84,4,ACO,
1761249337212223,1761249337.2122226,Hybrid,Server-13,1.0876509985421032,74.61622553856445,34.08,5,RR,
1761249337275457,1761249337.275457,Hybrid,Server-14,1.3486092778962082,0.0,91.37,4,RR,
1761249337334884,1761249337.3348837,Hybrid,Server-15,0.6721055634545356,33.394473756974065,15.55,5,ACO,
1761249337396374,1761249337.396374,Hybrid,Server-15,0.8943314837811522,69.89546854251017,41.77,6,RR,
1761249337453313,1761249337.453313,Hybrid,Server-25,0.8243294489571472,45.81021379492271,21.34,5,ACO,
1761249337515646,1761249337.5156465,Hybrid,Server-16,0.8773626648634969,40.12711983549872,13.06,4,RR,
1761249337716477,1761249337.7164772,Hybrid,Server-17,0.98884857185572,84.82054811501212,72.44,4,RR,
1761249337777678,1761249337.7776783,Hybrid,Server-18,0.9583427524180959,29.345664246217336,9.81,3,RR,
1761249337835546,1761249337.8355463,Hybrid,Server-2,0.9473455973481842,24.964427733154544,10.32,3,ACO,
1761249337897725,1761249337.897725,Hybrid,Server-19,1.2571400508618207,94.97649970672724,65.86,4,RR,
1761249337952550,1761249337.95255,Hybrid,Server-20,0.9077828736924286,27.394547803124098,13.94,3,RR,
1761249338010983,1761249338.0109828,Hybrid,Server-21,1.4883861885841707,87.48635070958257,50.09,4,RR,
1761249338064041,1761249338.0640414,Hybrid,Server-22,1.3806329900907204,91.94431859550696,72.31,4,RR,
1761249338267584,1761249338.2675838,Hybrid,Server-4,1.4200782711092028,91.60971541690466,35.79,4,ACO,
1761249338325526,1761249338.3255258,Hybrid,Server-23,0.9900343326960424,34.163664084893654,12.4,3,ACO,
1761249338382713,1761249338.3827128,Hybrid,Server-10,0.9494360445429993,35.15702090409761,8.15,5,ACO,
1761249338445652,1761249338.4456522,Hybrid,Server-23,1.113911538718279,45.55060796546641,21.3,4,RR,
1761249338505250,1761249338.5052505,Hybrid,Server-24,1.0512183244912898,55.70415572514481,8.49,5,ACO,
1761249338562628,1761249338.5626276,Hybrid,Server-14,1.3146229639398919,58.879999999999995,58.88,5,ACO,
1761249338763626,1761249338.7636263,Hybrid,Server-24,1.1680862350872807,72.14619816517595,19.15,6,RR,
1761249338824165,1761249338.8241646,Hybrid,Server-25,0.9339423840102828,51.26830609416799,15.82,6,RR,
1761249338882699,1761249338.882699,Hybrid,Server-8,1.1385889563962794,89.22249952894065,53.41,5,ACO,
1761249338940235,1761249338.9402354,Hybrid,Server-4,1.4158925293723468,84.74503203361431,5.54,5,ACO,
1761249338995913,1761249338.9959133,Hybrid,Server-1,1.1012589388868255,39.29012401719679,20.38,3,RR,
1761249339051675,1761249339.0516746,Hybrid,Server-11,1.1020157464007205,53.17053015967465,24.26,7,ACO,
1761249339110550,1761249339.11055,Hybrid,Server-20,0.9961831881328523,66.73242381141841,44.22,4,ACO,
1761249339358793,1761249339.3587928,Hybrid,Server-2,0.9501172458459952,45.99019645569756,24.88,4,ACO,
1761249339422425,1761249339.4224246,Hybrid,Server-2,1.0595316999246143,43.16090469473065,8.7,5,RR,
1761249339480940,1761249339.4809396,Hybrid,Server-17,1.313345832957654,0.0,99.9,5,ACO,
1761249339536135,1761249339.5361347,Hybrid,Server-9,0.8569437765354412,47.79055546286851,24.83,5,ACO,
1761249339595507,1761249339.5955074,Hybrid,Server-3,1.4420771687614433,74.47811258500712,37.64,4,RR,
1761249339650917,1761249339.6509173,Hybrid,Server-2,1.0354466213090354,53.44978327523261,14.32,6,ACO,
1761249339866703,1761249339.8667033,Hybrid,Server-15,0.9184876954000079,51.40839942551882,5.99,7,ACO,
1761249339928298,1761249339.9282982,Hybrid,Server-4,1.639290916001898,95.39255313477425,14.06,6,RR,
1761249339983085,1761249339.983085,Hybrid,Server-2,1.0237201099380204,54.46432298561517,8.38,7,ACO,
1761249340041989,1761249340.0419893,Hybrid,Server-19,1.2881414677943621,87.94951824395342,22.8,5,ACO,
1761249340099447,1761249340.0994468,Hybrid,Server-11,1.077161935100513,48.44853403243546,5.73,8,ACO,
1761249340154415,1761249340.1544151,Hybrid,Server-17,1.2180625086248162,23.09,23.09,6,ACO,
1761249340352632,1761249340.3526323,Hybrid,Server-14,1.3523500060275797,90.6112334939437,52.96,6,ACO,
1761249340416610,1761249340.4166098,Hybrid,Server-5,1.8616036076872875,83.86918029855511,19.65,3,RR,
1761249340472786,1761249340.472786,Hybrid,Server-17,1.1784206494913974,39.36115390851566,33.15,7,ACO,
1761249340533420,1761249340.5334196,Hybrid,Server-6,1.181528106355708,64.85283301705606,23.14,4,ACO,
1761249340592575,1761249340.592575,Hybrid,Server-6,1.3342099533315435,73.40091335500631,24.93,5,RR,
1761249340649935,1761249340.6499348,Hybrid,Server-12,1.48624631910756,0.0,83.56,4,ACO,
1761249340707493,1761249340.707493,Hybrid,Server-7,2.497057280134085,0.0,53.77,3,RR,
1761249340925725,1761249340.9257245,Hybrid,Server-22,1.6946251106708097,0.0,64.38,5,ACO,
1761249340988084,1761249340.9880836,Hybrid,Server-22,1.5057238987814607,17.81,17.81,6,ACO,
1761249341048612,1761249341.0486124,Hybrid,Server-19,1.4695324708396378,0.0,39.35,6,ACO,
1761249341111365,1761249341.1113648,Hybrid,Server-19,1.3300293274098196,10.06,10.06,7,ACO,
1761249341171615,1761249341.1716146,Hybrid,Server-18,0.9363028653206011,43.48481257221967,20.77,4,ACO,
1761249341228849,1761249341.2288487,Hybrid,Server-12,1.3208186528671069,16.42,16.42,5,ACO,
1761249341447472,1761249341.4474719,Hybrid,Server-22,1.4220941342920403,46.540044039618934,40.13,7,ACO,
1761249341508971,1761249341.5089715,Hybrid,Server-10,0.9325892272821162,38.19673015592138,8.76,6,ACO,
1761249341571674,1761249341.5716739,Hybrid,Server-8,1.2289310603599064,55.46258263364873,7.25,6,RR,
1761249341629460,1761249341.6294603,Hybrid,Server-9,0.9207424713668173,43.67131548604546,8.29,6,RR,
1761249341688811,1761249341.6888106,Hybrid,Server-10,1.0271389259442898,48.127646064778965,14.53,7,RR,
1761249341746011,1761249341.7460105,Hybrid,Server-11,1.1189604900723742,50.41585230122904,5.14,9,RR,
1761249341960737,1761249341.960737,Hybrid,Server-12,1.3586187216097672,50.92679433082077,47.01,6,RR,
1761249342016360,1761249342.0163603,Hybrid,Server-19,1.2341597927659134,10.126558298526405,5.1,8,ACO,
1761249342076475,1761249342.0764754,Hybrid,Server-13,1.7832880044224488,0.0,90.76,6,RR,
1761249342135804,1761249342.135804,Hybrid,Server-6,1.2972331165311417,60.88721250475542,6.2,6,ACO,
1761249342199358,1761249342.1993582,Hybrid,Server-17,1.1271767889742317,34.77346223941489,14.06,8,ACO,
1761249342255797,1761249342.2557971,Hybrid,Server-17,1.1147071268165698,47.547578235562526,17.05,9,ACO,
1761249342476244,1761249342.4762442,Hybrid,Server-14,1.4473969531572963,81.13697859666485,13.11,7,RR,
1761249342532113,1761249342.5321128,Hybrid,Server-15,1.053255594846949,70.09307980379884,21.07,8,RR,
1761249342591126,1761249342.5911264,Hybrid,Server-16,1.100264854673118,85.58730374076777,52.89,5,RR,
1761249342651989,1761249342.6519892,Hybrid,Server-9,0.9625666187711472,77.46342168209921,39.3,7,ACO,
1761249342712756,1761249342.7127562,Hybrid,Server-10,1.017958288248548,55.06464090964718,14.9,8,ACO,
1761249342769414,1761249342.769414,Hybrid,Server-1,1.042124272888993,34.22637495041659,6.96,4,ACO,
1761249342990782,1761249342.9907823,Hybrid,Server-17,1.1330176403841756,41.799184015795014,5.93,10,RR,
1761249343044367,1761249343.044367,Hybrid,Server-18,0.9655395560946032,33.771031290647386,6.06,5,RR,
1761249343101134,1761249343.1011338,Hybrid,Server-19,1.1755966306787407,13.572457157575958,6.21,9,RR,
1761249343152180,1761249343.1521797,Hybrid,Server-20,1.0726492104681609,43.08102753242292,8.2,5,RR,
1761249343210079,1761249343.2100787,Hybrid,Server-19,1.1237770479426095,27.591052438798098,17.88,10,ACO,
1761249343271866,1761249343.271866,Hybrid,Server-21,1.6767196659335788,86.30156716375117,19.97,5,RR,
1761249343493063,1761249343.4930627,Hybrid,Server-15,1.0625345292251358,73.93497554854663,14.38,9,ACO,
1761249343553752,1761249343.553752,Hybrid,Server-7,2.0849990360306503,41.55,41.55,4,ACO,
1761249343614402,1761249343.6144018,Hybrid,Server-23,1.132181367349959,80.57778540109496,44.01,5,ACO,
1761249343673473,1761249343.673473,Hybrid,Server-10,1.0296048463949559,70.65578450370589,23.97,9,ACO,
1761249343732037,1761249343.732037,Hybrid,Server-19,1.1164335956663864,52.36114927421487,33.64,11,ACO,
1761249343788611,1761249343.7886114,Hybrid,Server-22,1.4712800964986,74.73832040955881,50.89,8,RR,
1761249344010016,1761249344.0100164,Hybrid,Server-8,1.2256136676824056,73.40546075492003,22.83,7,ACO,
1761249344070719,1761249344.0707185,Hybrid,Server-9,1.18393851274787,0.0,62.24,8,ACO,
1761249344129307,1761249344.1293068,Hybrid,Server-23,1.3215647551963308,89.10023879596511,23.47,6,RR,
1761249344187713,1761249344.187713,Hybrid,Server-7,1.8019545678438198,24.46542865041563,10.39,5,ACO,
1761249344248756,1761249344.248756,Hybrid,Server-24,1.4111443207224705,97.32257400349633,37.21,7,RR,
1761249344306777,1761249344.3067772,Hybrid,Server-5,2.473522434745524,0.0,89.63,4,ACO,
1761249344521098,1761249344.5210977,Hybrid,Server-5,2.0750855548068565,6.43,6.43,5,ACO,
1761249344583007,1761249344.5830073,Hybrid,Server-1,1.012995794157866,48.880129066619695,18.96,5,ACO,
1761249344643738,1761249344.6437383,Hybrid,Server-3,1.3426670848446898,56.10240928714345,8.46,5,ACO,
1761249344704902,1761249344.7049022,Hybrid,Server-5,1.829424852255542,17.521889036184184,14.1,6,ACO,
1761249344763914,1761249344.7639139,Hybrid,Server-25,1.0997741310890474,73.18968600073163,33.77,7,RR,
1761249344818549,1761249344.8185494,Hybrid,Server-1,1.210893321536039,81.99155244145823,46.91,6,RR,
1761249345019754,1761249345.0197542,Hybrid,Server-13,1.6195371266984024,24.95,24.95,7,ACO,
1761249345080332,1761249345.0803318,Hybrid,Server-2,1.5006995740030398,0.0,97.4,8,RR,
1761249345138812,1761249345.1388118,Hybrid,Server-19,1.1147132556712789,56.13017100966442,17.09,12,ACO,
1761249345197867,1761249345.1978667,Hybrid,Server-18,0.9614083391738265,44.3997955484126,15.09,6,ACO,
1761249345256697,1761249345.2566974,Hybrid,Server-3,1.637243767509102,0.0,56.66,6,RR,
1761249345313071,1761249345.3130708,Hybrid,Server-4,1.7847477914098848,99.32738901748765,10.84,7,RR,
1761249345368495,1761249345.3684945,Hybrid,Server-4,1.7872570139874444,0.0,9.42,8,ACO,
1761249345597545,1761249345.597545,Hybrid,Server-5,2.04738864647346,0.0,99.68,7,RR,
1761249345656398,1761249345.6563983,Hybrid,Server-3,1.4970131338071302,15.58,15.58,7,ACO,
1761249345715330,1761249345.7153296,Hybrid,Server-25,1.108267897133077,76.6582347750449,16.49,8,ACO,
1761249345777289,1761249345.7772892,Hybrid,Server-6,1.4147445517213673,75.06474818204555,16.67,7,RR,
1761249345836198,1761249345.8361983,Hybrid,Server-2,1.4151349236404507,23.93,23.93,9,ACO,
1761249345893738,1761249345.893738,Hybrid,Server-16,1.0921056459455587,62.68905779113139,10.49,6,ACO,
1761249346109757,1761249346.109757,Hybrid,Server-1,1.2376045735058194,85.304214459876,39.2,7,ACO,
1761249346174289,1761249346.1742887,Hybrid,Server-9,1.1112651777150715,9.75,9.75,9,ACO,
1761249346234949,1761249346.234949,Hybrid,Server-3,1.413688501365221,35.09006830324829,24.72,8,ACO,
1761249346295669,1761249346.2956688,Hybrid,Server-20,1.0937952608468502,63.481903972587176,24.35,6,ACO,
1761249346354840,1761249346.3548403,Hybrid,Server-7,1.8400860641263819,87.63581869957338,66.97,6,RR,
1761249346408809,1761249346.4088087,Hybrid,Server-8,1.2940341819161751,71.00436787178563,5.79,8,RR,
1761249346603619,1761249346.6036189,Hybrid,Server-9,1.142424576376682,39.79431122578582,33.76,10,RR,
1761249346663804,1761249346.6638036,Hybrid,Server-10,1.1117052707369406,61.396539191437135,6.11,10,RR,
1761249346725933,1761249346.7259333,Hybrid,Server-4,1.6577931767713538,17.51,17.51,9,ACO,
1761249346788186,1761249346.788186,Hybrid,Server-20,1.3472247942468312,0.0,66.98,7,ACO,
1761249346848655,1761249346.8486545,Hybrid,Server-19,1.1266057907258635,68.23818440796047,17.36,13,ACO,
1761249346906532,1761249346.906532,Hybrid,Server-9,1.233584561401124,0.0,80.92,11,ACO,
1761249346963166,1761249346.963166,Hybrid,Server-11,1.157614689127461,52.42943870142634,5.8,10,RR,
1761249347187394,1761249347.1873941,Hybrid,Server-8,1.2833624756358237,75.17761711080794,7.13,9,ACO,
1761249347248229,1761249347.2482293,Hybrid,Server-3,1.3416412510964124,37.74969341060354,21.96,9,ACO,
1761249347310115,1761249347.3101149,Hybrid,Server-18,0.973980168787915,55.74700196469436,19.29,7,ACO,
1761249347368242,1761249347.368242,Hybrid,Server-12,1.3708059431138067,42.55595298170853,6.74,7,RR,
1761249347425313,1761249347.4253135,Hybrid,Server-17,1.1303401694005737,57.8970556263958,18.47,11,ACO,
1761249347485247,1761249347.4852474,Hybrid,Server-4,1.556625887706079,14.920677390571276,9.88,10,ACO,
1761249347720161,1761249347.7201612,Hybrid,Server-6,1.7018093717939609,0.0,78.74,8,ACO,
1761249347782012,1761249347.7820125,Hybrid,Server-13,1.6511907538062063,70.52720709456432,54.31,8,RR,
1761249347840004,1761249347.8400042,Hybrid,Server-14,1.5412729250050867,81.95892870531978,5.63,8,RR,
1761249347897187,1761249347.8971875,Hybrid,Server-17,1.1204445603685569,54.13557890636276,7.95,12,ACO,
1761249347958625,1761249347.9586253,Hybrid,Server-1,1.2421455786580031,80.58682338713659,8.86,8,ACO,
1761249348015107,1761249348.015107,Hybrid,Server-11,1.159121021638589,58.8524654521293,10.03,11,ACO,
1761249348234523,1761249348.2345233,Hybrid,Server-20,1.2528972716961546,19.31,19.31,8,ACO,
1761249348292624,1761249348.2926242,Hybrid,Server-15,1.1526562215233576,75.33608973226843,11.45,10,RR,
1761249348346913,1761249348.346913,Hybrid,Server-16,1.1064677910338723,67.15606176221164,12.02,7,ACO,
1761249348404383,1761249348.4043827,Hybrid,Server-2,1.338270495660784,24.388268338428496,13.86,10,ACO,
1761249348462255,1761249348.462255,Hybrid,Server-16,1.2464189438892772,77.55190780868195,18.63,8,RR,
1761249348514413,1761249348.514413,Hybrid,Server-17,1.1858707916996347,67.46766054926512,17.27,13,RR,
1761249348567052,1761249348.5670521,Hybrid,Server-18,1.081420893930856,67.57197374610278,23.88,8,RR,
1761249348820958,1761249348.8209577,Hybrid,Server-20,1.1928340066928034,29.244329799707163,18.78,9,ACO,
1761249348882526,1761249348.8825264,Hybrid,Server-2,1.3279131888134528,75.9724785210098,57.2,11,ACO,
1761249348940265,1761249348.9402652,Hybrid,Server-19,1.1680650906701586,63.115851934446596,7.35,14,RR,
1761249348996553,1761249348.9965527,Hybrid,Server-20,1.2013016037326691,36.25932449931805,15.4,10,RR,
1761249349052797,1761249349.052797,Hybrid,Server-6,1.5830797414785915,23.29,23.29,9,ACO,
1761249349104624,1761249349.1046243,Hybrid,Server-19,1.17116024920448,68.2443730142205,10.48,15,ACO,
1761249349332351,1761249349.3323514,Hybrid,Server-21,1.7345209374802193,79.84952338154129,7.05,6,RR,
1761249349383452,1761249349.3834524,Hybrid,Server-22,1.4844194500426926,60.64438196719293,16.05,9,RR,
1761249349439275,1761249349.4392745,Hybrid,Server-22,1.4376120821043072,57.108653070056924,8.42,10,ACO,
1761249349498683,1761249349.498683,Hybrid,Server-9,1.1741278374437794,9.57,9.57,12,ACO,
1761249349556205,1761249349.556205,Hybrid,Server-23,1.5116078913171496,95.87241873314736,21.51,7,RR,
1761249349612345,1761249349.6123445,Hybrid,Server-24,1.7147303777673872,0.0,46.6,8,RR,
1761249349825750,1761249349.8257504,Hybrid,Server-25,1.2157692758402696,83.31231622798404,19.51,9,RR,
1761249349885036,1761249349.8850355,Hybrid,Server-1,1.3714146994641156,87.8459381698504,13.72,9,RR,
1761249349938575,1761249349.9385748,Hybrid,Server-18,1.0878638185745249,68.08509614928431,11.14,9,ACO,
1761249349995574,1761249349.9955742,Hybrid,Server-5,1.876828813279736,22.07,22.07,8,ACO,
1761249350055290,1761249350.0552902,Hybrid,Server-2,1.4244624420120975,95.16695066534922,45.91,12,RR,
1761249350109673,1761249350.1096728,Hybrid,Server-3,1.4869527419457231,99.62707135034958,75.94,10,RR,
1761249350163616,1761249350.1636164,Hybrid,Server-6,1.490854981956242,23.79177061508038,15.04,10,ACO,
1761249350372276,1761249350.3722758,Hybrid,Server-4,1.513501677798884,24.750939444837872,13.92,11,RR,
1761249350431136,1761249350.431136,Hybrid,Server-5,1.812759844369458,42.30659210206763,31.76,9,RR,
1761249350488365,1761249350.4883654,Hybrid,Server-13,1.5705134195434658,44.59561090488364,15.91,9,ACO,
1761249350547339,1761249350.5473394,Hybrid,Server-12,1.3303398872804895,62.55800248201246,24.05,8,ACO,
1761249350606719,1761249350.606719,Hybrid,Server-6,1.5114583713754945,60.92800521524785,46.8,11,RR,
1761249350672274,1761249350.6722739,Hybrid,Server-13,1.4925253791753803,39.44956866571954,7.55,10,ACO,
1761249350864275,1761249350.8642747,Hybrid,Server-7,1.847126404242941,67.66604261361486,12.69,7,RR,
1761249350922999,1761249350.9229994,Hybrid,Server-8,1.3829919333104825,94.33661743701118,21.36,10,RR,
1761249350977277,1761249350.977277,Hybrid,Server-9,1.159546371655508,21.327471264161836,15.31,13,RR,
1761249351031258,1761249351.0312583,Hybrid,Server-22,1.4137834984062752,68.31883219304963,15.31,11,ACO,
1761249351092579,1761249351.0925794,Hybrid,Server-10,1.1867023872750477,76.39685426846715,17.41,11,RR,
1761249351148830,1761249351.1488297,Hybrid,Server-11,1.2097484180095552,58.22009839831181,5.0,12,RR,
1761249351201731,1761249351.2017307,Hybrid,Server-12,1.3940829044720928,69.0261080998171,15.81,9,RR,
1761249351426452,1761249351.4264517,Hybrid,Server-4,1.449864601749162,26.858345399067908,7.27,12,ACO,
1761249351484444,1761249351.4844441,Hybrid,Server-24,1.5832086465989166,13.48,13.48,9,ACO,
1761249351542635,1761249351.5426347,Hybrid,Server-13,1.5155646569381132,56.531883460470546,20.28,11,RR,
1761249351599056,1761249351.5990562,Hybrid,Server-19,1.1708454966439932,76.72795106115065,14.12,16,ACO,
1761249351654432,1761249351.6544318,Hybrid,Server-9,1.2242142786401833,0.0,95.31,14,ACO,
1761249351710286,1761249351.7102861,Hybrid,Server-11,1.2246819903882853,77.63999965371009,21.79,13,ACO,
1761249351954060,1761249351.9540596,Hybrid,Server-18,1.1760927328578983,0.0,45.31,10,ACO,
1761249352013763,1761249352.0137627,Hybrid,Server-4,1.4001630656320818,38.8672991434146,15.25,13,ACO,
1761249352065973,1761249352.0659733,Hybrid,Server-14,1.6515964526301774,98.29895319449227,18.37,9,RR,
1761249352118811,1761249352.118811,Hybrid,Server-17,1.2461409500025837,0.0,48.67,14,ACO,
1761249352178436,1761249352.1784356,Hybrid,Server-16,1.3810328286803382,0.0,49.29,9,ACO,
1761249352233889,1761249352.2338893,Hybrid,Server-18,1.1307709849943193,18.05,18.05,11,ACO,
1761249352456243,1761249352.456243,Hybrid,Server-15,1.2649563598570615,88.76492734067318,19.28,11,RR,
1761249352502765,1761249352.502765,Hybrid,Server-16,1.3314438975898661,16.26,16.26,10,RR,
1761249352556354,1761249352.5563536,Hybrid,Server-17,1.207580673674478,23.45,23.45,15,ACO,
1761249352611839,1761249352.611839,Hybrid,Server-4,1.358539883013058,36.530209137352244,8.63,14,ACO,
1761249352664902,1761249352.6649017,Hybrid,Server-17,1.2039680069725607,29.45038680372462,23.54,16,RR,
1761249352719305,1761249352.7193046,Hybrid,Server-9,1.226671323480667,80.56,80.56,15,ACO,
1761249352770162,1761249352.7701619,Hybrid,Server-17,1.1802542014069468,40.993407454700076,23.55,17,ACO,
1761249353046149,1761249353.0461485,Hybrid,Server-18,1.1041376019769018,19.92168820683203,10.48,12,RR,
1761249353103159,1761249353.1031592,Hybrid,Server-19,1.2913576584674802,0.0,40.7,17,RR,
1761249353152968,1761249353.152968,Hybrid,Server-20,1.2266155356463093,49.835402991667316,23.92,11,RR,
1761249353206551,1761249353.2065506,Hybrid,Server-24,1.5367388206691912,53.76184301206513,45.08,10,ACO,
1761249353262188,1761249353.2621882,Hybrid,Server-9,1.1943284169569024,25.85254608474366,6.3,16,ACO,
1761249353314518,1761249353.3145177,Hybrid,Server-16,1.2620089328738335,17.21779094804306,11.38,11,ACO,
1761249353582848,1761249353.582848,Hybrid,Server-19,1.2867518510268767,69.66,69.66,18,ACO,
1761249353635299,1761249353.6352994,Hybrid,Server-21,1.8276607572840486,95.2380871752276,17.68,7,RR,
1761249353686265,1761249353.6862645,Hybrid,Server-22,1.743246739738373,0.0,99.24,12,RR,
1761249353733792,1761249353.7337916,Hybrid,Server-23,1.7139848993282167,0.0,27.35,8,RR,
1761249353783485,1761249353.783485,Hybrid,Server-24,1.5578490664419022,70.69889089030984,51.27,11,RR,
1761249353835815,1761249353.8358152,Hybrid,Server-25,1.2869230178096087,80.12397863875728,8.73,10,RR,
1761249354097677,1761249354.0976768,Hybrid,Server-1,1.495409486589732,0.0,23.06,10,RR,
1761249354150870,1761249354.1508698,Hybrid,Server-2,1.4929796395839348,82.7631736911176,24.05,13,RR,
1761249354202170,1761249354.2021701,Hybrid,Server-17,1.2585928144381517,0.0,94.23,18,ACO,
1761249354258278,1761249354.258278,Hybrid,Server-3,1.5110196879518094,64.41090507289923,19.18,11,RR,
1761249354310366,1761249354.3103662,Hybrid,Server-4,1.3645567303916677,46.2238821041322,15.73,15,RR,
1761249354357676,1761249354.357676,Hybrid,Server-9,1.1759376900522376,42.601992686370586,19.91,17,ACO,
